[RUN #1 10%,   9 secs]  1 threads:       11396 ops,    1300 (avg:    1257) ops/sec, 1.20MB/sec (avg: 1.15MB/sec),  3.07 (avg:  3.17) msec latency
[RUN #1 11%,  10 secs]  1 threads:       12723 ops,    1321 (avg:    1263) ops/sec, 1.20MB/sec (avg: 1.16MB/sec),  3.02 (avg:  3.16) msec latency
[RUN #1 12%,  11 secs]  1 threads:       14088 ops,    1359 (avg:    1272) ops/sec, 1.22MB/sec (avg: 1.16MB/sec),  2.94 (avg:  3.14) msec latency
[RUN #1 13%,  12 secs]  1 threads:       15397 ops,    1303 (avg:    1274) ops/sec, 1.19MB/sec (avg: 1.17MB/sec),  3.05 (avg:  3.13) msec latency
[RUN #1 15%,  13 secs]  1 threads:       16759 ops,    1356 (avg:    1281) ops/sec, 1.28MB/sec (avg: 1.17MB/sec),  2.95 (avg:  3.11) msec latency
[RUN #1 16%,  14 secs]  1 threads:       18081 ops,    1316 (avg:    1283) ops/sec, 1.24MB/sec (avg: 1.18MB/sec),  3.03 (avg:  3.11) msec latency
[RUN #1 17%,  15 secs]  1 threads:       19460 ops,    1373 (avg:    1289) ops/sec, 1.27MB/sec (avg: 1.18MB/sec),  2.90 (avg:  3.09) msec latency
[RUN #1 18%,  16 secs]  1 threads:       20791 ops,    1325 (avg:    1291) ops/sec, 1.26MB/sec (avg: 1.19MB/sec),  3.02 (avg:  3.09) msec latency
[RUN #1 19%,  17 secs]  1 threads:       22085 ops,    1283 (avg:    1291) ops/sec, 1.18MB/sec (avg: 1.19MB/sec),  3.11 (avg:  3.09) msec latency
[RUN #1 20%,  18 secs]  1 threads:       23398 ops,    1302 (avg:    1291) ops/sec, 1.19MB/sec (avg: 1.19MB/sec),  3.06 (avg:  3.09) msec latency
[RUN #1 21%,  19 secs]  1 threads:       24766 ops,    1357 (avg:    1295) ops/sec, 1.28MB/sec (avg: 1.19MB/sec),  2.95 (avg:  3.08) msec latency
[RUN #1 22%,  20 secs]  1 threads:       26107 ops,    1330 (avg:    1297) ops/sec, 1.19MB/sec (avg: 1.19MB/sec),  3.00 (avg:  3.08) msec latency
[RUN #1 23%,  21 secs]  1 threads:       27462 ops,    1344 (avg:    1299) ops/sec, 1.23MB/sec (avg: 1.20MB/sec),  2.97 (avg:  3.07) msec latency
[RUN #1 25%,  22 secs]  1 threads:       28815 ops,    1347 (avg:    1301) ops/sec, 1.20MB/sec (avg: 1.20MB/sec),  2.97 (avg:  3.07) msec latency
[RUN #1 26%,  23 secs]  1 threads:       30101 ops,    1280 (avg:    1300) ops/sec, 1.20MB/sec (avg: 1.20MB/sec),  3.11 (avg:  3.07) msec latency
[RUN #1 27%,  24 secs]  1 threads:       31404 ops,    1297 (avg:    1300) ops/sec, 1.19MB/sec (avg: 1.20MB/sec),  3.07 (avg:  3.07) msec latency
[RUN #1 28%,  25 secs]  1 threads:       32758 ops,    1348 (avg:    1302) ops/sec, 1.25MB/sec (avg: 1.20MB/sec),  2.95 (avg:  3.06) msec latency
[RUN #1 29%,  26 secs]  1 threads:       34103 ops,    1339 (avg:    1303) ops/sec, 1.21MB/sec (avg: 1.20MB/sec),  2.99 (avg:  3.06) msec latency
[RUN #1 30%,  27 secs]  1 threads:       35421 ops,    1312 (avg:    1304) ops/sec, 1.19MB/sec (avg: 1.20MB/sec),  3.04 (avg:  3.06) msec latency
[RUN #1 31%,  28 secs]  1 threads:       36750 ops,    1323 (avg:    1304) ops/sec, 1.24MB/sec (avg: 1.20MB/sec),  3.02 (avg:  3.06) msec latency
[RUN #1 32%,  29 secs]  1 threads:       38052 ops,    1296 (avg:    1304) ops/sec, 1.18MB/sec (avg: 1.20MB/sec),  3.07 (avg:  3.06) msec latency
[RUN #1 34%,  30 secs]  1 threads:       39354 ops,    1296 (avg:    1304) ops/sec, 1.18MB/sec (avg: 1.20MB/sec),  3.08 (avg:  3.06) msec latency
[RUN #1 35%,  31 secs]  1 threads:       40635 ops,    1275 (avg:    1303) ops/sec, 1.18MB/sec (avg: 1.20MB/sec),  3.12 (avg:  3.06) msec latency
[RUN #1 36%,  32 secs]  1 threads:       41927 ops,    1281 (avg:    1302) ops/sec, 1.17MB/sec (avg: 1.20MB/sec),  3.11 (avg:  3.06) msec latency
[RUN #1 37%,  33 secs]  1 threads:       43250 ops,    1312 (avg:    1303) ops/sec, 1.20MB/sec (avg: 1.20MB/sec),  3.05 (avg:  3.06) msec latency
[RUN #1 38%,  34 secs]  1 threads:       44594 ops,    1333 (avg:    1303) ops/sec, 1.23MB/sec (avg: 1.20MB/sec),  2.99 (avg:  3.06) msec latency
[RUN #1 39%,  35 secs]  1 threads:       45868 ops,    1263 (avg:    1302) ops/sec, 1.17MB/sec (avg: 1.20MB/sec),  3.16 (avg:  3.06) msec latency
[RUN #1 40%,  36 secs]  1 threads:       47140 ops,    1261 (avg:    1301) ops/sec, 1.17MB/sec (avg: 1.20MB/sec),  3.16 (avg:  3.07) msec latency
[RUN #1 41%,  37 secs]  1 threads:       48392 ops,    1247 (avg:    1300) ops/sec, 1.13MB/sec (avg: 1.19MB/sec),  3.21 (avg:  3.07) msec latency
[RUN #1 42%,  38 secs]  1 threads:       49706 ops,    1303 (avg:    1300) ops/sec, 1.19MB/sec (avg: 1.19MB/sec),  3.06 (avg:  3.07) msec latency
[RUN #1 44%,  39 secs]  1 threads:       51026 ops,    1309 (avg:    1300) ops/sec, 1.20MB/sec (avg: 1.19MB/sec),  3.05 (avg:  3.07) msec latency
[RUN #1 45%,  40 secs]  1 threads:       52392 ops,    1355 (avg:    1301) ops/sec, 1.22MB/sec (avg: 1.19MB/sec),  2.94 (avg:  3.06) msec latency
[RUN #1 46%,  41 secs]  1 threads:       53732 ops,    1329 (avg:    1302) ops/sec, 1.22MB/sec (avg: 1.20MB/sec),  3.00 (avg:  3.06) msec latency
