[RUN #1 10%,   9 secs]  1 threads:       11330 ops,    1317 (avg:    1250) ops/sec, 1.34MB/sec (avg: 1.27MB/sec),  3.03 (avg:  3.19) msec latency
[RUN #1 11%,  10 secs]  1 threads:       12512 ops,    1172 (avg:    1243) ops/sec, 1.19MB/sec (avg: 1.26MB/sec),  3.41 (avg:  3.21) msec latency
[RUN #1 12%,  11 secs]  1 threads:       13737 ops,    1215 (avg:    1240) ops/sec, 1.23MB/sec (avg: 1.26MB/sec),  3.28 (avg:  3.22) msec latency
[RUN #1 13%,  12 secs]  1 threads:       15042 ops,    1294 (avg:    1245) ops/sec, 1.31MB/sec (avg: 1.26MB/sec),  3.08 (avg:  3.21) msec latency
[RUN #1 15%,  13 secs]  1 threads:       16241 ops,    1194 (avg:    1241) ops/sec, 1.21MB/sec (avg: 1.26MB/sec),  3.34 (avg:  3.22) msec latency
[RUN #1 16%,  14 secs]  1 threads:       17570 ops,    1323 (avg:    1247) ops/sec, 1.34MB/sec (avg: 1.27MB/sec),  3.02 (avg:  3.20) msec latency
[RUN #1 17%,  15 secs]  1 threads:       18828 ops,    1252 (avg:    1247) ops/sec, 1.27MB/sec (avg: 1.27MB/sec),  3.19 (avg:  3.20) msec latency
[RUN #1 18%,  16 secs]  1 threads:       20088 ops,    1254 (avg:    1247) ops/sec, 1.27MB/sec (avg: 1.27MB/sec),  3.19 (avg:  3.20) msec latency
[RUN #1 19%,  17 secs]  1 threads:       21377 ops,    1283 (avg:    1250) ops/sec, 1.30MB/sec (avg: 1.27MB/sec),  3.11 (avg:  3.19) msec latency
[RUN #1 20%,  18 secs]  1 threads:       22616 ops,    1234 (avg:    1249) ops/sec, 1.25MB/sec (avg: 1.27MB/sec),  3.24 (avg:  3.20) msec latency
[RUN #1 21%,  19 secs]  1 threads:       24008 ops,    1386 (avg:    1256) ops/sec, 1.41MB/sec (avg: 1.28MB/sec),  2.88 (avg:  3.18) msec latency
[RUN #1 22%,  20 secs]  1 threads:       25280 ops,    1266 (avg:    1256) ops/sec, 1.29MB/sec (avg: 1.28MB/sec),  3.16 (avg:  3.18) msec latency
[RUN #1 23%,  21 secs]  1 threads:       26651 ops,    1365 (avg:    1262) ops/sec, 1.39MB/sec (avg: 1.28MB/sec),  2.92 (avg:  3.16) msec latency
[RUN #1 25%,  22 secs]  1 threads:       28038 ops,    1381 (avg:    1267) ops/sec, 1.40MB/sec (avg: 1.29MB/sec),  2.89 (avg:  3.15) msec latency
[RUN #1 26%,  23 secs]  1 threads:       29439 ops,    1395 (avg:    1273) ops/sec, 1.42MB/sec (avg: 1.29MB/sec),  2.86 (avg:  3.14) msec latency
[RUN #1 27%,  24 secs]  1 threads:       30772 ops,    1327 (avg:    1275) ops/sec, 1.35MB/sec (avg: 1.29MB/sec),  3.00 (avg:  3.13) msec latency
[RUN #1 28%,  25 secs]  1 threads:       32121 ops,    1338 (avg:    1277) ops/sec, 1.36MB/sec (avg: 1.30MB/sec),  2.98 (avg:  3.12) msec latency
[RUN #1 29%,  26 secs]  1 threads:       33369 ops,    1238 (avg:    1276) ops/sec, 1.26MB/sec (avg: 1.30MB/sec),  3.23 (avg:  3.13) msec latency
[RUN #1 30%,  27 secs]  1 threads:       34675 ops,    1295 (avg:    1277) ops/sec, 1.32MB/sec (avg: 1.30MB/sec),  3.08 (avg:  3.13) msec latency
[RUN #1 31%,  28 secs]  1 threads:       35997 ops,    1311 (avg:    1278) ops/sec, 1.33MB/sec (avg: 1.30MB/sec),  2.99 (avg:  3.12) msec latency
[RUN #1 32%,  29 secs]  1 threads:       37279 ops,    1271 (avg:    1278) ops/sec, 1.29MB/sec (avg: 1.30MB/sec),  3.19 (avg:  3.12) msec latency
[RUN #1 34%,  30 secs]  1 threads:       38560 ops,    1270 (avg:    1277) ops/sec, 1.29MB/sec (avg: 1.30MB/sec),  3.15 (avg:  3.12) msec latency
[RUN #1 35%,  31 secs]  1 threads:       39822 ops,    1251 (avg:    1276) ops/sec, 1.27MB/sec (avg: 1.30MB/sec),  3.19 (avg:  3.13) msec latency
[RUN #1 36%,  32 secs]  1 threads:       41082 ops,    1249 (avg:    1276) ops/sec, 1.27MB/sec (avg: 1.30MB/sec),  3.20 (avg:  3.13) msec latency
