[RUN #1 10%,   9 secs]  1 threads:       11252 ops,    1288 (avg:    1242) ops/sec, 1.19MB/sec (avg: 1.14MB/sec),  3.10 (avg:  3.21) msec latency
[RUN #1 11%,  10 secs]  1 threads:       12517 ops,    1259 (avg:    1243) ops/sec, 1.14MB/sec (avg: 1.14MB/sec),  3.16 (avg:  3.21) msec latency
[RUN #1 12%,  11 secs]  1 threads:       13848 ops,    1325 (avg:    1251) ops/sec, 1.20MB/sec (avg: 1.14MB/sec),  2.99 (avg:  3.19) msec latency
[RUN #1 13%,  12 secs]  1 threads:       15088 ops,    1235 (avg:    1249) ops/sec, 1.12MB/sec (avg: 1.14MB/sec),  3.23 (avg:  3.19) msec latency
[RUN #1 15%,  13 secs]  1 threads:       16249 ops,    1151 (avg:    1242) ops/sec, 1.07MB/sec (avg: 1.14MB/sec),  3.49 (avg:  3.21) msec latency
[RUN #1 16%,  14 secs]  1 threads:       17605 ops,    1345 (avg:    1249) ops/sec, 1.28MB/sec (avg: 1.15MB/sec),  2.96 (avg:  3.19) msec latency
[RUN #1 17%,  15 secs]  1 threads:       18924 ops,    1308 (avg:    1253) ops/sec, 1.22MB/sec (avg: 1.15MB/sec),  3.05 (avg:  3.18) msec latency
[RUN #1 18%,  16 secs]  1 threads:       20201 ops,    1266 (avg:    1254) ops/sec, 1.17MB/sec (avg: 1.15MB/sec),  3.15 (avg:  3.18) msec latency
[RUN #1 19%,  17 secs]  1 threads:       21533 ops,    1321 (avg:    1258) ops/sec, 1.26MB/sec (avg: 1.16MB/sec),  3.02 (avg:  3.17) msec latency
[RUN #1 20%,  18 secs]  1 threads:       22824 ops,    1280 (avg:    1259) ops/sec, 1.15MB/sec (avg: 1.16MB/sec),  3.12 (avg:  3.17) msec latency
[RUN #1 21%,  19 secs]  1 threads:       24117 ops,    1282 (avg:    1260) ops/sec, 1.20MB/sec (avg: 1.16MB/sec),  3.11 (avg:  3.16) msec latency
[RUN #1 22%,  20 secs]  1 threads:       25430 ops,    1302 (avg:    1262) ops/sec, 1.20MB/sec (avg: 1.16MB/sec),  3.06 (avg:  3.16) msec latency
[RUN #1 23%,  21 secs]  1 threads:       26762 ops,    1321 (avg:    1265) ops/sec, 1.18MB/sec (avg: 1.16MB/sec),  3.02 (avg:  3.15) msec latency
[RUN #1 25%,  22 secs]  1 threads:       28082 ops,    1309 (avg:    1267) ops/sec, 1.19MB/sec (avg: 1.17MB/sec),  3.05 (avg:  3.15) msec latency
[RUN #1 26%,  23 secs]  1 threads:       29403 ops,    1312 (avg:    1269) ops/sec, 1.18MB/sec (avg: 1.17MB/sec),  3.03 (avg:  3.14) msec latency
[RUN #1 27%,  24 secs]  1 threads:       30733 ops,    1322 (avg:    1271) ops/sec, 1.23MB/sec (avg: 1.17MB/sec),  3.03 (avg:  3.14) msec latency
[RUN #1 28%,  25 secs]  1 threads:       32036 ops,    1297 (avg:    1272) ops/sec, 1.20MB/sec (avg: 1.17MB/sec),  3.08 (avg:  3.13) msec latency
[RUN #1 29%,  26 secs]  1 threads:       33431 ops,    1389 (avg:    1277) ops/sec, 1.28MB/sec (avg: 1.17MB/sec),  2.87 (avg:  3.12) msec latency
[RUN #1 30%,  27 secs]  1 threads:       34727 ops,    1290 (avg:    1277) ops/sec, 1.16MB/sec (avg: 1.17MB/sec),  3.08 (avg:  3.12) msec latency
[RUN #1 31%,  28 secs]  1 threads:       36071 ops,    1338 (avg:    1280) ops/sec, 1.22MB/sec (avg: 1.18MB/sec),  2.98 (avg:  3.12) msec latency
[RUN #1 32%,  29 secs]  1 threads:       37424 ops,    1347 (avg:    1282) ops/sec, 1.25MB/sec (avg: 1.18MB/sec),  2.96 (avg:  3.11) msec latency
[RUN #1 34%,  30 secs]  1 threads:       38731 ops,    1299 (avg:    1282) ops/sec, 1.20MB/sec (avg: 1.18MB/sec),  3.07 (avg:  3.11) msec latency
[RUN #1 35%,  31 secs]  1 threads:       40121 ops,    1381 (avg:    1286) ops/sec, 1.27MB/sec (avg: 1.18MB/sec),  2.89 (avg:  3.10) msec latency
[RUN #1 36%,  32 secs]  1 threads:       41452 ops,    1325 (avg:    1287) ops/sec, 1.19MB/sec (avg: 1.18MB/sec),  3.01 (avg:  3.10) msec latency
[RUN #1 37%,  33 secs]  1 threads:       42768 ops,    1310 (avg:    1288) ops/sec, 1.21MB/sec (avg: 1.18MB/sec),  3.05 (avg:  3.10) msec latency
[RUN #1 38%,  34 secs]  1 threads:       44109 ops,    1335 (avg:    1289) ops/sec, 1.23MB/sec (avg: 1.18MB/sec),  2.99 (avg:  3.09) msec latency
[RUN #1 39%,  35 secs]  1 threads:       45384 ops,    1269 (avg:    1288) ops/sec, 1.16MB/sec (avg: 1.18MB/sec),  3.14 (avg:  3.10) msec latency
[RUN #1 40%,  36 secs]  1 threads:       46710 ops,    1320 (avg:    1289) ops/sec, 1.22MB/sec (avg: 1.18MB/sec),  3.03 (avg:  3.09) msec latency
[RUN #1 41%,  37 secs]  1 threads:       47969 ops,    1253 (avg:    1288) ops/sec, 1.15MB/sec (avg: 1.18MB/sec),  3.17 (avg:  3.10) msec latency
[RUN #1 42%,  38 secs]  1 threads:       49240 ops,    1265 (avg:    1288) ops/sec, 1.15MB/sec (avg: 1.18MB/sec),  3.15 (avg:  3.10) msec latency
[RUN #1 44%,  39 secs]  1 threads:       50567 ops,    1321 (avg:    1289) ops/sec, 1.23MB/sec (avg: 1.18MB/sec),  3.02 (avg:  3.09) msec latency
[RUN #1 45%,  40 secs]  1 threads:       51857 ops,    1284 (avg:    1288) ops/sec, 1.16MB/sec (avg: 1.18MB/sec),  3.10 (avg:  3.10) msec latency
[RUN #1 46%,  41 secs]  1 threads:       53148 ops,    1285 (avg:    1288) ops/sec, 1.16MB/sec (avg: 1.18MB/sec),  3.10 (avg:  3.10) msec latency
[RUN #1 47%,  42 secs]  1 threads:       54466 ops,    1312 (avg:    1289) ops/sec, 1.21MB/sec (avg: 1.18MB/sec),  3.03 (avg:  3.09) msec latency
[RUN #1 48%,  43 secs]  1 threads:       55801 ops,    1329 (avg:    1290) ops/sec, 1.21MB/sec (avg: 1.18MB/sec),  3.01 (avg:  3.09) msec latency
[RUN #1 49%,  44 secs]  1 threads:       57111 ops,    1299 (avg:    1290) ops/sec, 1.20MB/sec (avg: 1.18MB/sec),  3.06 (avg:  3.09) msec latency
[RUN #1 50%,  45 secs]  1 threads:       58453 ops,    1331 (avg:    1291) ops/sec, 1.23MB/sec (avg: 1.19MB/sec),  3.00 (avg:  3.09) msec latency
[RUN #1 51%,  46 secs]  1 threads:       59762 ops,    1298 (avg:    1291) ops/sec, 1.17MB/sec (avg: 1.19MB/sec),  3.07 (avg:  3.09) msec latency
[RUN #1 53%,  47 secs]  1 threads:       61082 ops,    1309 (avg:    1292) ops/sec, 1.16MB/sec (avg: 1.18MB/sec),  3.05 (avg:  3.09) msec latency
[RUN #1 54%,  48 secs]  1 threads:       62360 ops,    1267 (avg:    1291) ops/sec, 1.18MB/sec (avg: 1.18MB/sec),  3.15 (avg:  3.09) msec latency
[RUN #1 55%,  49 secs]  1 threads:       63650 ops,    1285 (avg:    1291) ops/sec, 1.23MB/sec (avg: 1.19MB/sec),  3.10 (avg:  3.09) msec latency
[RUN #1 56%,  50 secs]  1 threads:       64944 ops,    1288 (avg:    1291) ops/sec, 1.20MB/sec (avg: 1.19MB/sec),  3.10 (avg:  3.09) msec latency
[RUN #1 57%,  51 secs]  1 threads:       66254 ops,    1304 (avg:    1291) ops/sec, 1.20MB/sec (avg: 1.19MB/sec),  3.05 (avg:  3.09) msec latency
[RUN #1 58%,  52 secs]  1 threads:       67512 ops,    1252 (avg:    1290) ops/sec, 1.17MB/sec (avg: 1.19MB/sec),  3.19 (avg:  3.09) msec latency
[RUN #1 59%,  53 secs]  1 threads:       68725 ops,    1208 (avg:    1289) ops/sec, 1.11MB/sec (avg: 1.18MB/sec),  3.10 (avg:  3.09) msec latency
[RUN #1 60%,  54 secs]  1 threads:       69977 ops,    1246 (avg:    1288) ops/sec, 1.15MB/sec (avg: 1.18MB/sec),  3.39 (avg:  3.10) msec latency
[RUN #1 61%,  55 secs]  1 threads:       71261 ops,    1273 (avg:    1288) ops/sec, 1.16MB/sec (avg: 1.18MB/sec),  3.14 (avg:  3.10) msec latency
[RUN #1 63%,  56 secs]  1 threads:       72546 ops,    1274 (avg:    1288) ops/sec, 1.16MB/sec (avg: 1.18MB/sec),  3.13 (avg:  3.10) msec latency
[RUN #1 64%,  57 secs]  1 threads:       73798 ops,    1241 (avg:    1287) ops/sec, 1.11MB/sec (avg: 1.18MB/sec),  3.21 (avg:  3.10) msec latency
[RUN #1 65%,  58 secs]  1 threads:       75079 ops,    1275 (avg:    1287) ops/sec, 1.18MB/sec (avg: 1.18MB/sec),  3.13 (avg:  3.10) msec latency
