Throughput,latency(ms)
3600,1.10
3784,1.05
3906,1.02
5057,0.79
4624,0.86
4615,0.87
4592,0.86
4925,0.81
4235,0.93
4172,0.95
4394,0.90
5143,0.77
5146,0.77
4214,0.94
4823,0.82
4944,0.81
4972,0.80
4496,0.89
5227,0.76
5371,0.74
5039,0.79
4566,0.87
4109,0.97
4443,0.90
5188,0.77
5608,0.71
5067,0.78
5145,0.77
4526,0.89
4553,0.88
4295,0.92
4551,0.88
4671,0.85
5367,0.75
4494,0.89
5014,0.79
4477,0.88
5115,0.77
5758,0.69
4919,0.81
5394,0.74
5440,0.73
5277,0.75
5281,0.75
5272,0.75
4647,0.85
4755,0.83
5340,0.75
5399,0.73
4823,0.82
5120,0.78
5398,0.73
5045,0.79
6104,0.65
5820,0.68
5861,0.68
5215,0.76
6655,0.60
6143,0.64
6231,0.64
4906,0.81
5160,0.77
5207,0.76
4962,0.80
5500,0.72
5191,0.76
5565,0.72
5351,0.74
5551,0.72
5418,0.73
4631,0.85
5975,0.67
5245,0.76
4805,0.83
6044,0.66
5312,0.75
5029,0.79
5157,0.77
5799,0.69
5399,0.73
4940,0.80
5510,0.72
5330,0.75
5098,0.78
3751,1.06
4142,0.96
3709,1.07
3691,1.07
3903,1.01
5210,0.76
3719,1.07
3649,1.09
4702,0.84
5226,0.76
3876,1.02
3403,1.18
4903,0.81
3589,1.11
4617,0.86
4352,0.92
5106,0.78
5302,0.75
5426,0.73
5168,0.77
4880,0.82
4481,0.88
4426,0.89
5396,0.74
4883,0.81
4896,0.82
4753,0.84
5422,0.73
4852,0.82
6108,0.65
5023,0.79
5402,0.74
5257,0.76
4707,0.84
6329,0.63
5499,0.72
4956,0.80
5543,0.72
5659,0.70
4707,0.84
5722,0.69
5733,0.70
4644,0.86
4367,0.91
3966,1.01
4723,0.84
4534,0.88
4245,0.94
4379,0.91
4408,0.90
3736,1.06
4734,0.84
4663,0.85
4649,0.85
4534,0.88
4675,0.86
4836,0.82
4624,0.86
5425,0.73
4230,0.94
4828,0.82
5131,0.77
5715,0.70
4859,0.82
4515,0.88
4099,0.96
4649,0.86
4493,0.89
4428,0.89
5460,0.73
4886,0.81
4456,0.89
5222,0.76
5049,0.79
5027,0.79
3932,1.01
5027,0.79
4918,0.81
3978,0.99
5240,0.76
4965,0.80
4623,0.86
4459,0.89
5177,0.76
5238,0.77
4791,0.83
4970,0.80
4353,0.92
4021,0.98
3654,1.08
3548,1.12
3484,1.13
3145,1.26
3767,1.05
4709,0.85
3255,1.21
3257,1.23
3940,1.01
4501,0.88
3833,1.03
3454,1.15
4520,0.87
3597,1.11
3579,1.11
3986,1.00
4342,0.92
4268,0.93
4992,0.80
4607,0.86
4494,0.87
4035,0.99
3824,1.04
4731,0.84
4007,0.99
4695,0.85
4455,0.89
5064,0.79
4862,0.82
5503,0.72
4809,0.83
5214,0.75
4800,0.83
4221,0.93
5438,0.74
4510,0.88
4038,0.99
4768,0.84
4507,0.89
4184,0.94
5352,0.74
5449,0.73
5744,0.69
5199,0.76
5584,0.71
5570,0.70
4996,0.79
4729,0.84
5400,0.74
6060,0.66
4614,0.86
5166,0.77
5277,0.75
5213,0.76
3949,1.00
4902,0.81
4168,0.95
4278,0.93
4799,0.82
3778,1.05
4276,0.93
5117,0.77
3856,1.03
3348,1.18
4381,0.91
3751,1.06
4065,0.97
4620,0.86
4478,0.89
4942,0.80
3774,1.05
4716,0.84
4626,0.86
4958,0.80
4001,0.99
4810,0.82
4052,0.98
4187,0.95
4937,0.80
4095,0.97
4967,0.80
4808,0.83
4598,0.86
4375,0.90
3810,1.04
3974,1.00
4025,0.98
5300,0.75
4573,0.87
5130,0.77
4379,0.91
4026,0.99
3691,1.07
3749,1.06
4683,0.85
5017,0.79
4282,0.93
4346,0.91
4481,0.88
4021,0.99
5593,0.71
4951,0.80
3898,1.02
4636,0.85
4907,0.81
4042,0.98
4407,0.90
4443,0.89
5552,0.72
5226,0.76
4085,0.97
4354,0.90
5443,0.73
5139,0.77
4461,0.89
5471,0.73
5310,0.75
5166,0.77
5463,0.73
5331,0.74
6317,0.63
5649,0.71
6479,0.61
4591,0.86
5771,0.69
5882,0.67
4862,0.81
5754,0.69
5208,0.76
6185,0.64
6052,0.66
5612,0.71
4568,0.87
4941,0.81
4707,0.84
4105,0.97
4973,0.80
4926,0.81
5174,0.77
4509,0.88
4687,0.85
4284,0.93
4648,0.86
3482,1.14
4594,0.86
3582,1.11
4043,0.98
4204,0.94
3669,1.09
3830,1.03
4401,0.90
3467,1.15
3313,1.20
3939,1.01
3805,1.04
3549,1.12
3828,1.04
3880,1.03
3685,1.08
3395,1.17
3800,1.04
4116,0.97
4557,0.87
4165,0.94
4245,0.94
3549,1.11
3671,1.08
4290,0.93
4013,0.99
4621,0.87
4592,0.86
4488,0.89
3818,1.04
3675,1.08
3245,1.22
3487,1.14
4612,0.86
3519,1.13
4075,0.98
3664,1.08
3731,1.07
3224,1.22
3115,1.28
3857,1.03
4937,0.80
3777,1.06
3957,1.00
4601,0.86
3533,1.13
5028,0.79
4710,0.84
3406,1.16
4147,0.96
3375,1.18
4132,0.96
3879,1.02
3461,1.15
4725,0.84
4727,0.84
3863,1.03
4041,0.99
4809,0.82
4895,0.81
4048,0.98
4485,0.88
5192,0.77
4756,0.83
5116,0.78
4813,0.83
4824,0.82
5217,0.76
5287,0.75
4210,0.95
5015,0.79
5248,0.76
4746,0.84
5459,0.73
4731,0.84
5517,0.72
5254,0.76
