[RUN #1 10%,   9 secs]  1 threads:       11601 ops,    1299 (avg:    1284) ops/sec, 1.20MB/sec (avg: 1.18MB/sec),  3.07 (avg:  3.10) msec latency
[RUN #1 11%,  10 secs]  1 threads:       12876 ops,    1269 (avg:    1283) ops/sec, 1.14MB/sec (avg: 1.17MB/sec),  3.14 (avg:  3.11) msec latency
[RUN #1 12%,  11 secs]  1 threads:       14214 ops,    1332 (avg:    1287) ops/sec, 1.20MB/sec (avg: 1.18MB/sec),  2.99 (avg:  3.10) msec latency
[RUN #1 13%,  12 secs]  1 threads:       15550 ops,    1330 (avg:    1291) ops/sec, 1.22MB/sec (avg: 1.18MB/sec),  2.91 (avg:  3.08) msec latency
[RUN #1 14%,  13 secs]  1 threads:       16858 ops,    1302 (avg:    1292) ops/sec, 1.23MB/sec (avg: 1.18MB/sec),  3.14 (avg:  3.09) msec latency
[RUN #1 16%,  14 secs]  1 threads:       18199 ops,    1335 (avg:    1295) ops/sec, 1.26MB/sec (avg: 1.19MB/sec),  2.99 (avg:  3.08) msec latency
[RUN #1 17%,  15 secs]  1 threads:       19390 ops,    1186 (avg:    1288) ops/sec, 1.09MB/sec (avg: 1.18MB/sec),  3.37 (avg:  3.10) msec latency
[RUN #1 18%,  16 secs]  1 threads:       20658 ops,    1262 (avg:    1286) ops/sec, 1.20MB/sec (avg: 1.18MB/sec),  3.16 (avg:  3.10) msec latency
[RUN #1 19%,  17 secs]  1 threads:       21951 ops,    1287 (avg:    1286) ops/sec, 1.20MB/sec (avg: 1.19MB/sec),  3.10 (avg:  3.10) msec latency
[RUN #1 20%,  18 secs]  1 threads:       23316 ops,    1359 (avg:    1290) ops/sec, 1.24MB/sec (avg: 1.19MB/sec),  2.94 (avg:  3.09) msec latency
[RUN #1 21%,  19 secs]  1 threads:       24617 ops,    1295 (avg:    1290) ops/sec, 1.22MB/sec (avg: 1.19MB/sec),  3.08 (avg:  3.09) msec latency
[RUN #1 22%,  20 secs]  1 threads:       25907 ops,    1284 (avg:    1290) ops/sec, 1.16MB/sec (avg: 1.19MB/sec),  3.10 (avg:  3.09) msec latency
[RUN #1 23%,  21 secs]  1 threads:       27245 ops,    1327 (avg:    1292) ops/sec, 1.21MB/sec (avg: 1.19MB/sec),  3.01 (avg:  3.09) msec latency
[RUN #1 25%,  22 secs]  1 threads:       28593 ops,    1337 (avg:    1294) ops/sec, 1.19MB/sec (avg: 1.19MB/sec),  2.98 (avg:  3.08) msec latency
[RUN #1 26%,  23 secs]  1 threads:       29923 ops,    1319 (avg:    1295) ops/sec, 1.22MB/sec (avg: 1.19MB/sec),  3.03 (avg:  3.08) msec latency
[RUN #1 27%,  24 secs]  1 threads:       31282 ops,    1348 (avg:    1297) ops/sec, 1.24MB/sec (avg: 1.19MB/sec),  2.96 (avg:  3.07) msec latency
[RUN #1 28%,  25 secs]  1 threads:       32520 ops,    1228 (avg:    1294) ops/sec, 1.14MB/sec (avg: 1.19MB/sec),  3.25 (avg:  3.08) msec latency
[RUN #1 29%,  26 secs]  1 threads:       33870 ops,    1338 (avg:    1296) ops/sec, 1.22MB/sec (avg: 1.19MB/sec),  2.98 (avg:  3.08) msec latency
[RUN #1 30%,  27 secs]  1 threads:       35072 ops,    1197 (avg:    1292) ops/sec, 1.08MB/sec (avg: 1.19MB/sec),  3.34 (avg:  3.09) msec latency
[RUN #1 31%,  28 secs]  1 threads:       36415 ops,    1338 (avg:    1294) ops/sec, 1.24MB/sec (avg: 1.19MB/sec),  2.98 (avg:  3.08) msec latency
[RUN #1 32%,  29 secs]  1 threads:       37699 ops,    1278 (avg:    1294) ops/sec, 1.17MB/sec (avg: 1.19MB/sec),  3.12 (avg:  3.08) msec latency
[RUN #1 33%,  30 secs]  1 threads:       38969 ops,    1264 (avg:    1293) ops/sec, 1.15MB/sec (avg: 1.19MB/sec),  3.16 (avg:  3.09) msec latency
