[RUN #1 10%,   9 secs]  2 threads:       14897 ops,    1730 (avg:    1650) ops/sec, 1.76MB/sec (avg: 1.68MB/sec),  4.61 (avg:  4.84) msec latency
[RUN #1 11%,  10 secs]  2 threads:       16618 ops,    1714 (avg:    1656) ops/sec, 1.75MB/sec (avg: 1.69MB/sec),  4.66 (avg:  4.82) msec latency
[RUN #1 12%,  11 secs]  2 threads:       18330 ops,    1705 (avg:    1661) ops/sec, 1.71MB/sec (avg: 1.69MB/sec),  4.69 (avg:  4.81) msec latency
[RUN #1 13%,  12 secs]  2 threads:       20020 ops,    1683 (avg:    1663) ops/sec, 1.70MB/sec (avg: 1.69MB/sec),  4.75 (avg:  4.80) msec latency
[RUN #1 14%,  13 secs]  2 threads:       21700 ops,    1673 (avg:    1663) ops/sec, 1.71MB/sec (avg: 1.69MB/sec),  4.77 (avg:  4.80) msec latency
[RUN #1 16%,  14 secs]  2 threads:       23445 ops,    1738 (avg:    1669) ops/sec, 1.78MB/sec (avg: 1.70MB/sec),  4.61 (avg:  4.79) msec latency
[RUN #1 17%,  15 secs]  2 threads:       25126 ops,    1674 (avg:    1669) ops/sec, 1.70MB/sec (avg: 1.70MB/sec),  4.76 (avg:  4.79) msec latency
[RUN #1 18%,  16 secs]  2 threads:       26816 ops,    1683 (avg:    1670) ops/sec, 1.71MB/sec (avg: 1.70MB/sec),  4.74 (avg:  4.78) msec latency
[RUN #1 19%,  17 secs]  2 threads:       28458 ops,    1635 (avg:    1668) ops/sec, 1.65MB/sec (avg: 1.70MB/sec),  4.89 (avg:  4.79) msec latency
[RUN #1 20%,  18 secs]  2 threads:       30134 ops,    1669 (avg:    1668) ops/sec, 1.68MB/sec (avg: 1.69MB/sec),  4.79 (avg:  4.79) msec latency
[RUN #1 21%,  19 secs]  2 threads:       31815 ops,    1674 (avg:    1668) ops/sec, 1.72MB/sec (avg: 1.70MB/sec),  4.79 (avg:  4.79) msec latency
[RUN #1 22%,  20 secs]  2 threads:       33522 ops,    1700 (avg:    1670) ops/sec, 1.73MB/sec (avg: 1.70MB/sec),  4.68 (avg:  4.78) msec latency
[RUN #1 23%,  21 secs]  2 threads:       35224 ops,    1695 (avg:    1671) ops/sec, 1.73MB/sec (avg: 1.70MB/sec),  4.73 (avg:  4.78) msec latency
[RUN #1 25%,  22 secs]  2 threads:       36930 ops,    1699 (avg:    1672) ops/sec, 1.74MB/sec (avg: 1.70MB/sec),  4.70 (avg:  4.78) msec latency
[RUN #1 26%,  23 secs]  2 threads:       38664 ops,    1726 (avg:    1675) ops/sec, 1.76MB/sec (avg: 1.70MB/sec),  4.63 (avg:  4.77) msec latency
[RUN #1 27%,  24 secs]  2 threads:       40316 ops,    1645 (avg:    1673) ops/sec, 1.67MB/sec (avg: 1.70MB/sec),  4.86 (avg:  4.77) msec latency
[RUN #1 28%,  25 secs]  2 threads:       41977 ops,    1654 (avg:    1673) ops/sec, 1.69MB/sec (avg: 1.70MB/sec),  4.81 (avg:  4.78) msec latency
[RUN #1 29%,  26 secs]  2 threads:       43699 ops,    1715 (avg:    1674) ops/sec, 1.74MB/sec (avg: 1.70MB/sec),  4.68 (avg:  4.77) msec latency
