[RUN #1 10%,   9 secs]  1 threads:       10583 ops,    1275 (avg:    1171) ops/sec, 1.17MB/sec (avg: 1.07MB/sec),  3.12 (avg:  3.41) msec latency
[RUN #1 11%,  10 secs]  1 threads:       11839 ops,    1250 (avg:    1179) ops/sec, 1.15MB/sec (avg: 1.08MB/sec),  3.20 (avg:  3.38) msec latency
[RUN #1 12%,  11 secs]  1 threads:       13093 ops,    1248 (avg:    1185) ops/sec, 1.13MB/sec (avg: 1.09MB/sec),  3.19 (avg:  3.36) msec latency
[RUN #1 13%,  12 secs]  1 threads:       14283 ops,    1185 (avg:    1185) ops/sec, 1.06MB/sec (avg: 1.08MB/sec),  3.37 (avg:  3.37) msec latency
[RUN #1 15%,  13 secs]  1 threads:       15570 ops,    1281 (avg:    1192) ops/sec, 1.18MB/sec (avg: 1.09MB/sec),  3.11 (avg:  3.34) msec latency
[RUN #1 16%,  14 secs]  1 threads:       16815 ops,    1235 (avg:    1195) ops/sec, 1.17MB/sec (avg: 1.10MB/sec),  3.22 (avg:  3.34) msec latency
[RUN #1 17%,  15 secs]  1 threads:       17984 ops,    1159 (avg:    1193) ops/sec, 1.09MB/sec (avg: 1.10MB/sec),  3.44 (avg:  3.34) msec latency
[RUN #1 18%,  16 secs]  1 threads:       19253 ops,    1258 (avg:    1197) ops/sec, 1.17MB/sec (avg: 1.10MB/sec),  3.16 (avg:  3.33) msec latency
[RUN #1 19%,  17 secs]  1 threads:       20508 ops,    1245 (avg:    1200) ops/sec, 1.17MB/sec (avg: 1.10MB/sec),  3.21 (avg:  3.32) msec latency
[RUN #1 20%,  18 secs]  1 threads:       21702 ops,    1184 (avg:    1199) ops/sec, 1.12MB/sec (avg: 1.11MB/sec),  3.36 (avg:  3.33) msec latency
[RUN #1 21%,  19 secs]  1 threads:       22956 ops,    1244 (avg:    1201) ops/sec, 1.12MB/sec (avg: 1.11MB/sec),  3.20 (avg:  3.32) msec latency
[RUN #1 22%,  20 secs]  1 threads:       24182 ops,    1215 (avg:    1202) ops/sec, 1.15MB/sec (avg: 1.11MB/sec),  3.29 (avg:  3.32) msec latency
[RUN #1 23%,  21 secs]  1 threads:       25419 ops,    1232 (avg:    1204) ops/sec, 1.15MB/sec (avg: 1.11MB/sec),  3.24 (avg:  3.31) msec latency
[RUN #1 25%,  22 secs]  1 threads:       26660 ops,    1236 (avg:    1205) ops/sec, 1.10MB/sec (avg: 1.11MB/sec),  3.23 (avg:  3.31) msec latency
