[RUN #1 10%,   9 secs]  1 threads:       10754 ops,    1247 (avg:    1190) ops/sec, 1.15MB/sec (avg: 1.09MB/sec),  3.20 (avg:  3.35) msec latency
[RUN #1 11%,  10 secs]  1 threads:       12062 ops,    1302 (avg:    1201) ops/sec, 1.19MB/sec (avg: 1.10MB/sec),  3.06 (avg:  3.32) msec latency
[RUN #1 12%,  11 secs]  1 threads:       13376 ops,    1308 (avg:    1211) ops/sec, 1.17MB/sec (avg: 1.11MB/sec),  3.05 (avg:  3.29) msec latency
[RUN #1 13%,  12 secs]  1 threads:       14533 ops,    1147 (avg:    1206) ops/sec, 1.04MB/sec (avg: 1.10MB/sec),  3.47 (avg:  3.31) msec latency
[RUN #1 15%,  13 secs]  1 threads:       15783 ops,    1240 (avg:    1208) ops/sec, 1.14MB/sec (avg: 1.11MB/sec),  3.22 (avg:  3.30) msec latency
[RUN #1 16%,  14 secs]  1 threads:       16961 ops,    1168 (avg:    1205) ops/sec, 1.11MB/sec (avg: 1.11MB/sec),  3.42 (avg:  3.31) msec latency
[RUN #1 17%,  15 secs]  1 threads:       18226 ops,    1254 (avg:    1209) ops/sec, 1.18MB/sec (avg: 1.11MB/sec),  3.18 (avg:  3.30) msec latency
[RUN #1 18%,  16 secs]  1 threads:       19476 ops,    1240 (avg:    1211) ops/sec, 1.14MB/sec (avg: 1.11MB/sec),  3.21 (avg:  3.29) msec latency
[RUN #1 19%,  17 secs]  1 threads:       20689 ops,    1208 (avg:    1210) ops/sec, 1.15MB/sec (avg: 1.11MB/sec),  3.31 (avg:  3.30) msec latency
[RUN #1 20%,  18 secs]  1 threads:       21959 ops,    1264 (avg:    1213) ops/sec, 1.18MB/sec (avg: 1.12MB/sec),  3.15 (avg:  3.29) msec latency
[RUN #1 21%,  19 secs]  1 threads:       23213 ops,    1248 (avg:    1215) ops/sec, 1.14MB/sec (avg: 1.12MB/sec),  3.19 (avg:  3.28) msec latency
[RUN #1 22%,  20 secs]  1 threads:       24383 ops,    1165 (avg:    1213) ops/sec, 1.10MB/sec (avg: 1.12MB/sec),  3.43 (avg:  3.29) msec latency
[RUN #1 23%,  21 secs]  1 threads:       25607 ops,    1219 (avg:    1213) ops/sec, 1.11MB/sec (avg: 1.12MB/sec),  3.27 (avg:  3.29) msec latency
[RUN #1 25%,  22 secs]  1 threads:       26865 ops,    1252 (avg:    1215) ops/sec, 1.13MB/sec (avg: 1.12MB/sec),  3.18 (avg:  3.28) msec latency
[RUN #1 26%,  23 secs]  1 threads:       28106 ops,    1236 (avg:    1216) ops/sec, 1.12MB/sec (avg: 1.12MB/sec),  3.22 (avg:  3.28) msec latency
[RUN #1 27%,  24 secs]  1 threads:       29335 ops,    1224 (avg:    1216) ops/sec, 1.10MB/sec (avg: 1.12MB/sec),  3.26 (avg:  3.28) msec latency
[RUN #1 28%,  25 secs]  1 threads:       30565 ops,    1225 (avg:    1216) ops/sec, 1.15MB/sec (avg: 1.12MB/sec),  3.26 (avg:  3.28) msec latency
[RUN #1 29%,  26 secs]  1 threads:       31824 ops,    1253 (avg:    1218) ops/sec, 1.14MB/sec (avg: 1.12MB/sec),  3.18 (avg:  3.28) msec latency
[RUN #1 30%,  27 secs]  1 threads:       33046 ops,    1212 (avg:    1218) ops/sec, 1.13MB/sec (avg: 1.12MB/sec),  3.29 (avg:  3.28) msec latency
[RUN #1 31%,  28 secs]  1 threads:       34289 ops,    1233 (avg:    1218) ops/sec, 1.11MB/sec (avg: 1.12MB/sec),  3.23 (avg:  3.27) msec latency
[RUN #1 32%,  29 secs]  1 threads:       35543 ops,    1244 (avg:    1219) ops/sec, 1.12MB/sec (avg: 1.12MB/sec),  3.21 (avg:  3.27) msec latency
[RUN #1 34%,  30 secs]  1 threads:       36777 ops,    1224 (avg:    1219) ops/sec, 1.16MB/sec (avg: 1.12MB/sec),  3.26 (avg:  3.27) msec latency
[RUN #1 35%,  31 secs]  1 threads:       38051 ops,    1263 (avg:    1221) ops/sec, 1.14MB/sec (avg: 1.12MB/sec),  3.15 (avg:  3.27) msec latency
[RUN #1 36%,  32 secs]  1 threads:       39315 ops,    1253 (avg:    1222) ops/sec, 1.14MB/sec (avg: 1.12MB/sec),  3.19 (avg:  3.26) msec latency
[RUN #1 37%,  33 secs]  1 threads:       40570 ops,    1244 (avg:    1222) ops/sec, 1.16MB/sec (avg: 1.12MB/sec),  3.20 (avg:  3.26) msec latency
[RUN #1 38%,  34 secs]  1 threads:       41783 ops,    1208 (avg:    1222) ops/sec, 1.09MB/sec (avg: 1.12MB/sec),  3.30 (avg:  3.26) msec latency
[RUN #1 39%,  35 secs]  1 threads:       42965 ops,    1177 (avg:    1221) ops/sec, 1.08MB/sec (avg: 1.12MB/sec),  3.39 (avg:  3.27) msec latency
[RUN #1 40%,  36 secs]  1 threads:       44197 ops,    1227 (avg:    1221) ops/sec, 1.13MB/sec (avg: 1.12MB/sec),  3.25 (avg:  3.27) msec latency
[RUN #1 41%,  37 secs]  1 threads:       45469 ops,    1261 (avg:    1222) ops/sec, 1.16MB/sec (avg: 1.12MB/sec),  3.17 (avg:  3.26) msec latency
[RUN #1 42%,  38 secs]  1 threads:       46706 ops,    1227 (avg:    1222) ops/sec, 1.12MB/sec (avg: 1.12MB/sec),  3.25 (avg:  3.26) msec latency
[RUN #1 44%,  39 secs]  1 threads:       47942 ops,    1226 (avg:    1222) ops/sec, 1.13MB/sec (avg: 1.12MB/sec),  3.25 (avg:  3.26) msec latency
[RUN #1 45%,  40 secs]  1 threads:       49169 ops,    1215 (avg:    1222) ops/sec, 1.10MB/sec (avg: 1.12MB/sec),  3.27 (avg:  3.26) msec latency
