[RUN #1 10%,   9 secs]  2 threads:       15272 ops,    1689 (avg:    1683) ops/sec, 1.72MB/sec (avg: 1.71MB/sec),  4.74 (avg:  4.74) msec latency
[RUN #1 11%,  10 secs]  2 threads:       16967 ops,    1681 (avg:    1683) ops/sec, 1.73MB/sec (avg: 1.71MB/sec),  4.74 (avg:  4.74) msec latency
[RUN #1 12%,  11 secs]  2 threads:       18700 ops,    1719 (avg:    1686) ops/sec, 1.72MB/sec (avg: 1.71MB/sec),  4.66 (avg:  4.74) msec latency
[RUN #1 13%,  12 secs]  2 threads:       20447 ops,    1733 (avg:    1690) ops/sec, 1.75MB/sec (avg: 1.72MB/sec),  4.61 (avg:  4.73) msec latency
[RUN #1 15%,  13 secs]  2 threads:       22166 ops,    1705 (avg:    1691) ops/sec, 1.74MB/sec (avg: 1.72MB/sec),  4.69 (avg:  4.72) msec latency
[RUN #1 16%,  14 secs]  2 threads:       23853 ops,    1673 (avg:    1690) ops/sec, 1.71MB/sec (avg: 1.72MB/sec),  4.77 (avg:  4.73) msec latency
[RUN #1 17%,  15 secs]  2 threads:       25543 ops,    1676 (avg:    1689) ops/sec, 1.71MB/sec (avg: 1.72MB/sec),  4.77 (avg:  4.73) msec latency
[RUN #1 18%,  16 secs]  2 threads:       27234 ops,    1677 (avg:    1688) ops/sec, 1.70MB/sec (avg: 1.72MB/sec),  4.77 (avg:  4.73) msec latency
[RUN #1 19%,  17 secs]  2 threads:       28964 ops,    1716 (avg:    1690) ops/sec, 1.73MB/sec (avg: 1.72MB/sec),  4.66 (avg:  4.73) msec latency
[RUN #1 20%,  18 secs]  2 threads:       30781 ops,    1802 (avg:    1696) ops/sec, 1.83MB/sec (avg: 1.72MB/sec),  4.42 (avg:  4.71) msec latency
[RUN #1 21%,  19 secs]  2 threads:       32548 ops,    1753 (avg:    1699) ops/sec, 1.80MB/sec (avg: 1.73MB/sec),  4.55 (avg:  4.70) msec latency
[RUN #1 22%,  20 secs]  2 threads:       34288 ops,    1726 (avg:    1700) ops/sec, 1.76MB/sec (avg: 1.73MB/sec),  4.64 (avg:  4.70) msec latency
