[RUN #1 10%,   9 secs]  1 threads:       10846 ops,    1199 (avg:    1197) ops/sec, 1.12MB/sec (avg: 1.10MB/sec),  3.34 (avg:  3.33) msec latency
[RUN #1 11%,  10 secs]  1 threads:       12093 ops,    1237 (avg:    1201) ops/sec, 1.13MB/sec (avg: 1.10MB/sec),  3.23 (avg:  3.32) msec latency
[RUN #1 12%,  11 secs]  1 threads:       13342 ops,    1239 (avg:    1205) ops/sec, 1.11MB/sec (avg: 1.10MB/sec),  3.22 (avg:  3.31) msec latency
[RUN #1 13%,  12 secs]  1 threads:       14538 ops,    1186 (avg:    1203) ops/sec, 1.07MB/sec (avg: 1.10MB/sec),  3.37 (avg:  3.31) msec latency
[RUN #1 15%,  13 secs]  1 threads:       15861 ops,    1312 (avg:    1212) ops/sec, 1.21MB/sec (avg: 1.11MB/sec),  3.03 (avg:  3.29) msec latency
[RUN #1 16%,  14 secs]  1 threads:       17097 ops,    1226 (avg:    1213) ops/sec, 1.17MB/sec (avg: 1.11MB/sec),  3.25 (avg:  3.29) msec latency
[RUN #1 17%,  15 secs]  1 threads:       18355 ops,    1247 (avg:    1215) ops/sec, 1.17MB/sec (avg: 1.12MB/sec),  3.20 (avg:  3.28) msec latency
[RUN #1 18%,  16 secs]  1 threads:       19605 ops,    1240 (avg:    1216) ops/sec, 1.14MB/sec (avg: 1.12MB/sec),  3.21 (avg:  3.28) msec latency
[RUN #1 19%,  17 secs]  1 threads:       20870 ops,    1254 (avg:    1219) ops/sec, 1.20MB/sec (avg: 1.12MB/sec),  3.19 (avg:  3.27) msec latency
[RUN #1 20%,  18 secs]  1 threads:       22138 ops,    1257 (avg:    1221) ops/sec, 1.16MB/sec (avg: 1.12MB/sec),  3.17 (avg:  3.27) msec latency
[RUN #1 21%,  19 secs]  1 threads:       23455 ops,    1306 (avg:    1225) ops/sec, 1.20MB/sec (avg: 1.13MB/sec),  3.06 (avg:  3.25) msec latency
[RUN #1 22%,  20 secs]  1 threads:       24734 ops,    1268 (avg:    1227) ops/sec, 1.20MB/sec (avg: 1.13MB/sec),  3.14 (avg:  3.25) msec latency
[RUN #1 23%,  21 secs]  1 threads:       26018 ops,    1273 (avg:    1230) ops/sec, 1.13MB/sec (avg: 1.13MB/sec),  3.14 (avg:  3.24) msec latency
[RUN #1 25%,  22 secs]  1 threads:       27291 ops,    1262 (avg:    1231) ops/sec, 1.15MB/sec (avg: 1.13MB/sec),  3.16 (avg:  3.24) msec latency
[RUN #1 26%,  23 secs]  1 threads:       28594 ops,    1292 (avg:    1234) ops/sec, 1.15MB/sec (avg: 1.13MB/sec),  3.09 (avg:  3.23) msec latency
[RUN #1 27%,  24 secs]  1 threads:       29875 ops,    1270 (avg:    1235) ops/sec, 1.17MB/sec (avg: 1.14MB/sec),  3.14 (avg:  3.23) msec latency
[RUN #1 28%,  25 secs]  1 threads:       31126 ops,    1241 (avg:    1236) ops/sec, 1.14MB/sec (avg: 1.14MB/sec),  3.21 (avg:  3.23) msec latency
[RUN #1 29%,  26 secs]  1 threads:       32335 ops,    1203 (avg:    1234) ops/sec, 1.12MB/sec (avg: 1.14MB/sec),  3.32 (avg:  3.23) msec latency
