[RUN #1 10%,   9 secs]  1 threads:       11319 ops,    1276 (avg:    1249) ops/sec, 1.30MB/sec (avg: 1.27MB/sec),  3.13 (avg:  3.19) msec latency
[RUN #1 11%,  10 secs]  1 threads:       12464 ops,    1140 (avg:    1238) ops/sec, 1.16MB/sec (avg: 1.26MB/sec),  3.51 (avg:  3.22) msec latency
[RUN #1 12%,  11 secs]  1 threads:       13648 ops,    1179 (avg:    1233) ops/sec, 1.20MB/sec (avg: 1.25MB/sec),  3.38 (avg:  3.24) msec latency
[RUN #1 13%,  12 secs]  1 threads:       14867 ops,    1214 (avg:    1231) ops/sec, 1.23MB/sec (avg: 1.25MB/sec),  3.28 (avg:  3.24) msec latency
[RUN #1 15%,  13 secs]  1 threads:       16092 ops,    1220 (avg:    1230) ops/sec, 1.24MB/sec (avg: 1.25MB/sec),  3.27 (avg:  3.24) msec latency
[RUN #1 16%,  14 secs]  1 threads:       17288 ops,    1191 (avg:    1228) ops/sec, 1.21MB/sec (avg: 1.25MB/sec),  3.36 (avg:  3.25) msec latency
[RUN #1 17%,  15 secs]  1 threads:       18471 ops,    1178 (avg:    1224) ops/sec, 1.20MB/sec (avg: 1.24MB/sec),  3.39 (avg:  3.26) msec latency
[RUN #1 18%,  16 secs]  1 threads:       19681 ops,    1200 (avg:    1223) ops/sec, 1.22MB/sec (avg: 1.24MB/sec),  3.32 (avg:  3.26) msec latency
[RUN #1 19%,  17 secs]  1 threads:       20924 ops,    1233 (avg:    1223) ops/sec, 1.25MB/sec (avg: 1.24MB/sec),  3.24 (avg:  3.26) msec latency
[RUN #1 20%,  18 secs]  1 threads:       22159 ops,    1225 (avg:    1223) ops/sec, 1.24MB/sec (avg: 1.24MB/sec),  3.26 (avg:  3.26) msec latency
[RUN #1 21%,  19 secs]  1 threads:       23381 ops,    1212 (avg:    1223) ops/sec, 1.23MB/sec (avg: 1.24MB/sec),  3.29 (avg:  3.26) msec latency
[RUN #1 22%,  20 secs]  1 threads:       24631 ops,    1240 (avg:    1224) ops/sec, 1.26MB/sec (avg: 1.24MB/sec),  3.22 (avg:  3.26) msec latency
[RUN #1 23%,  21 secs]  1 threads:       25870 ops,    1229 (avg:    1224) ops/sec, 1.25MB/sec (avg: 1.24MB/sec),  3.25 (avg:  3.26) msec latency
[RUN #1 25%,  22 secs]  1 threads:       27062 ops,    1182 (avg:    1222) ops/sec, 1.20MB/sec (avg: 1.24MB/sec),  3.37 (avg:  3.27) msec latency
[RUN #1 26%,  23 secs]  1 threads:       28327 ops,    1255 (avg:    1223) ops/sec, 1.27MB/sec (avg: 1.24MB/sec),  3.18 (avg:  3.26) msec latency
[RUN #1 27%,  24 secs]  1 threads:       29536 ops,    1203 (avg:    1223) ops/sec, 1.22MB/sec (avg: 1.24MB/sec),  3.32 (avg:  3.26) msec latency
[RUN #1 28%,  25 secs]  1 threads:       30699 ops,    1158 (avg:    1220) ops/sec, 1.18MB/sec (avg: 1.24MB/sec),  3.45 (avg:  3.27) msec latency
[RUN #1 29%,  26 secs]  1 threads:       31877 ops,    1173 (avg:    1218) ops/sec, 1.19MB/sec (avg: 1.24MB/sec),  3.40 (avg:  3.28) msec latency
[RUN #1 30%,  27 secs]  1 threads:       33103 ops,    1221 (avg:    1218) ops/sec, 1.24MB/sec (avg: 1.24MB/sec),  3.27 (avg:  3.28) msec latency
[RUN #1 31%,  28 secs]  1 threads:       34336 ops,    1228 (avg:    1219) ops/sec, 1.25MB/sec (avg: 1.24MB/sec),  3.25 (avg:  3.28) msec latency
[RUN #1 32%,  29 secs]  1 threads:       35578 ops,    1237 (avg:    1219) ops/sec, 1.26MB/sec (avg: 1.24MB/sec),  3.23 (avg:  3.27) msec latency
[RUN #1 34%,  30 secs]  1 threads:       36869 ops,    1285 (avg:    1221) ops/sec, 1.31MB/sec (avg: 1.24MB/sec),  3.10 (avg:  3.27) msec latency
[RUN #1 35%,  31 secs]  1 threads:       38145 ops,    1270 (avg:    1223) ops/sec, 1.29MB/sec (avg: 1.24MB/sec),  3.14 (avg:  3.26) msec latency
[RUN #1 36%,  32 secs]  1 threads:       39409 ops,    1258 (avg:    1224) ops/sec, 1.28MB/sec (avg: 1.24MB/sec),  3.17 (avg:  3.26) msec latency
[RUN #1 37%,  33 secs]  1 threads:       40717 ops,    1297 (avg:    1226) ops/sec, 1.32MB/sec (avg: 1.25MB/sec),  3.08 (avg:  3.25) msec latency
[RUN #1 38%,  34 secs]  1 threads:       42012 ops,    1284 (avg:    1228) ops/sec, 1.30MB/sec (avg: 1.25MB/sec),  3.11 (avg:  3.25) msec latency
[RUN #1 39%,  35 secs]  1 threads:       43261 ops,    1239 (avg:    1228) ops/sec, 1.26MB/sec (avg: 1.25MB/sec),  3.22 (avg:  3.25) msec latency
[RUN #1 40%,  36 secs]  1 threads:       44540 ops,    1268 (avg:    1229) ops/sec, 1.29MB/sec (avg: 1.25MB/sec),  3.15 (avg:  3.25) msec latency
[RUN #1 41%,  37 secs]  1 threads:       45767 ops,    1217 (avg:    1229) ops/sec, 1.24MB/sec (avg: 1.25MB/sec),  3.28 (avg:  3.25) msec latency
[RUN #1 42%,  38 secs]  1 threads:       47000 ops,    1223 (avg:    1229) ops/sec, 1.24MB/sec (avg: 1.25MB/sec),  3.26 (avg:  3.25) msec latency
[RUN #1 44%,  39 secs]  1 threads:       48215 ops,    1205 (avg:    1228) ops/sec, 1.22MB/sec (avg: 1.25MB/sec),  3.31 (avg:  3.25) msec latency
[RUN #1 45%,  40 secs]  1 threads:       49401 ops,    1176 (avg:    1227) ops/sec, 1.19MB/sec (avg: 1.25MB/sec),  3.39 (avg:  3.25) msec latency
[RUN #1 46%,  41 secs]  1 threads:       50631 ops,    1220 (avg:    1227) ops/sec, 1.24MB/sec (avg: 1.25MB/sec),  3.28 (avg:  3.25) msec latency
[RUN #1 47%,  42 secs]  1 threads:       51861 ops,    1220 (avg:    1227) ops/sec, 1.24MB/sec (avg: 1.25MB/sec),  3.27 (avg:  3.25) msec latency
[RUN #1 48%,  43 secs]  1 threads:       53070 ops,    1199 (avg:    1226) ops/sec, 1.22MB/sec (avg: 1.24MB/sec),  3.33 (avg:  3.26) msec latency
[RUN #1 49%,  44 secs]  1 threads:       54281 ops,    1201 (avg:    1225) ops/sec, 1.22MB/sec (avg: 1.24MB/sec),  3.32 (avg:  3.26) msec latency
[RUN #1 50%,  45 secs]  1 threads:       55496 ops,    1205 (avg:    1225) ops/sec, 1.22MB/sec (avg: 1.24MB/sec),  3.32 (avg:  3.26) msec latency
[RUN #1 51%,  46 secs]  1 threads:       56664 ops,    1158 (avg:    1223) ops/sec, 1.18MB/sec (avg: 1.24MB/sec),  3.45 (avg:  3.26) msec latency
[RUN #1 53%,  47 secs]  1 threads:       57892 ops,    1218 (avg:    1223) ops/sec, 1.24MB/sec (avg: 1.24MB/sec),  3.28 (avg:  3.26) msec latency
[RUN #1 54%,  48 secs]  1 threads:       59145 ops,    1247 (avg:    1224) ops/sec, 1.27MB/sec (avg: 1.24MB/sec),  3.20 (avg:  3.26) msec latency
