[RUN #1 10%,   9 secs]  2 threads:       14994 ops,    1697 (avg:    1656) ops/sec, 1.72MB/sec (avg: 1.68MB/sec),  4.71 (avg:  4.83) msec latency
[RUN #1 11%,  10 secs]  2 threads:       16722 ops,    1714 (avg:    1661) ops/sec, 1.74MB/sec (avg: 1.69MB/sec),  4.67 (avg:  4.81) msec latency
[RUN #1 12%,  11 secs]  2 threads:       18444 ops,    1701 (avg:    1665) ops/sec, 1.73MB/sec (avg: 1.69MB/sec),  4.69 (avg:  4.80) msec latency
[RUN #1 13%,  12 secs]  2 threads:       20172 ops,    1714 (avg:    1669) ops/sec, 1.74MB/sec (avg: 1.69MB/sec),  4.66 (avg:  4.79) msec latency
[RUN #1 15%,  13 secs]  2 threads:       21978 ops,    1791 (avg:    1679) ops/sec, 1.82MB/sec (avg: 1.70MB/sec),  4.46 (avg:  4.76) msec latency
[RUN #1 16%,  14 secs]  2 threads:       23679 ops,    1687 (avg:    1679) ops/sec, 1.71MB/sec (avg: 1.70MB/sec),  4.74 (avg:  4.76) msec latency
[RUN #1 17%,  15 secs]  2 threads:       25446 ops,    1752 (avg:    1684) ops/sec, 1.78MB/sec (avg: 1.71MB/sec),  4.56 (avg:  4.74) msec latency
[RUN #1 18%,  16 secs]  2 threads:       27184 ops,    1724 (avg:    1687) ops/sec, 1.75MB/sec (avg: 1.71MB/sec),  4.65 (avg:  4.74) msec latency
[RUN #1 19%,  17 secs]  2 threads:       28898 ops,    1700 (avg:    1687) ops/sec, 1.73MB/sec (avg: 1.71MB/sec),  4.70 (avg:  4.74) msec latency
[RUN #1 20%,  18 secs]  2 threads:       30601 ops,    1689 (avg:    1687) ops/sec, 1.71MB/sec (avg: 1.71MB/sec),  4.72 (avg:  4.74) msec latency
[RUN #1 21%,  19 secs]  2 threads:       32317 ops,    1702 (avg:    1688) ops/sec, 1.73MB/sec (avg: 1.71MB/sec),  4.69 (avg:  4.73) msec latency
[RUN #1 22%,  20 secs]  2 threads:       34010 ops,    1679 (avg:    1688) ops/sec, 1.70MB/sec (avg: 1.71MB/sec),  4.76 (avg:  4.73) msec latency
[RUN #1 24%,  21 secs]  2 threads:       35867 ops,    1688 (avg:    1688) ops/sec, 1.71MB/sec (avg: 1.71MB/sec),  4.74 (avg:  4.73) msec latency
[RUN #1 25%,  22 secs]  2 threads:       37602 ops,    1721 (avg:    1689) ops/sec, 1.75MB/sec (avg: 1.72MB/sec),  4.65 (avg:  4.73) msec latency
[RUN #1 26%,  23 secs]  2 threads:       39308 ops,    1692 (avg:    1689) ops/sec, 1.72MB/sec (avg: 1.72MB/sec),  4.71 (avg:  4.73) msec latency
[RUN #1 27%,  24 secs]  2 threads:       41047 ops,    1732 (avg:    1691) ops/sec, 1.76MB/sec (avg: 1.72MB/sec),  4.62 (avg:  4.73) msec latency
[RUN #1 28%,  25 secs]  2 threads:       42726 ops,    1672 (avg:    1690) ops/sec, 1.70MB/sec (avg: 1.72MB/sec),  4.78 (avg:  4.73) msec latency
