[RUN #1 10%,   9 secs]  2 threads:       15376 ops,    1700 (avg:    1693) ops/sec, 1.73MB/sec (avg: 1.72MB/sec),  4.71 (avg:  4.72) msec latency
[RUN #1 11%,  10 secs]  2 threads:       17114 ops,    1724 (avg:    1696) ops/sec, 1.75MB/sec (avg: 1.72MB/sec),  4.63 (avg:  4.71) msec latency
[RUN #1 12%,  11 secs]  2 threads:       18857 ops,    1727 (avg:    1699) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.62 (avg:  4.70) msec latency
[RUN #1 13%,  12 secs]  2 threads:       20573 ops,    1703 (avg:    1699) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.69 (avg:  4.70) msec latency
[RUN #1 15%,  13 secs]  2 threads:       22334 ops,    1747 (avg:    1703) ops/sec, 1.77MB/sec (avg: 1.73MB/sec),  4.58 (avg:  4.69) msec latency
[RUN #1 16%,  14 secs]  2 threads:       24072 ops,    1724 (avg:    1704) ops/sec, 1.75MB/sec (avg: 1.73MB/sec),  4.63 (avg:  4.69) msec latency
[RUN #1 17%,  15 secs]  2 threads:       25787 ops,    1701 (avg:    1704) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.70 (avg:  4.69) msec latency
[RUN #1 18%,  16 secs]  2 threads:       27493 ops,    1692 (avg:    1703) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.71 (avg:  4.69) msec latency
[RUN #1 19%,  17 secs]  2 threads:       29186 ops,    1679 (avg:    1702) ops/sec, 1.70MB/sec (avg: 1.73MB/sec),  4.77 (avg:  4.69) msec latency
[RUN #1 20%,  18 secs]  2 threads:       30899 ops,    1699 (avg:    1702) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.71 (avg:  4.70) msec latency
[RUN #1 21%,  19 secs]  2 threads:       32621 ops,    1708 (avg:    1702) ops/sec, 1.73MB/sec (avg: 1.73MB/sec),  4.66 (avg:  4.69) msec latency
[RUN #1 22%,  20 secs]  2 threads:       34407 ops,    1771 (avg:    1706) ops/sec, 1.80MB/sec (avg: 1.73MB/sec),  4.53 (avg:  4.69) msec latency
[RUN #1 24%,  21 secs]  2 threads:       36107 ops,    1686 (avg:    1705) ops/sec, 1.71MB/sec (avg: 1.73MB/sec),  4.73 (avg:  4.69) msec latency
[RUN #1 25%,  22 secs]  2 threads:       37813 ops,    1692 (avg:    1704) ops/sec, 1.72MB/sec (avg: 1.73MB/sec),  4.72 (avg:  4.69) msec latency
[RUN #1 26%,  23 secs]  2 threads:       39508 ops,    1681 (avg:    1703) ops/sec, 1.71MB/sec (avg: 1.73MB/sec),  4.77 (avg:  4.69) msec latency
[RUN #1 27%,  24 secs]  2 threads:       41119 ops,    1597 (avg:    1699) ops/sec, 1.62MB/sec (avg: 1.72MB/sec),  4.99 (avg:  4.70) msec latency
[RUN #1 28%,  25 secs]  2 threads:       42789 ops,    1657 (avg:    1697) ops/sec, 1.68MB/sec (avg: 1.72MB/sec),  4.84 (avg:  4.71) msec latency
[RUN #1 29%,  26 secs]  2 threads:       44538 ops,    1734 (avg:    1698) ops/sec, 1.76MB/sec (avg: 1.72MB/sec),  4.60 (avg:  4.71) msec latency
[RUN #1 30%,  27 secs]  2 threads:       46346 ops,    1793 (avg:    1702) ops/sec, 1.82MB/sec (avg: 1.73MB/sec),  4.45 (avg:  4.70) msec latency
[RUN #1 31%,  28 secs]  2 threads:       48240 ops,    1878 (avg:    1708) ops/sec, 1.91MB/sec (avg: 1.73MB/sec),  4.27 (avg:  4.68) msec latency
[RUN #1 32%,  29 secs]  2 threads:       50052 ops,    1797 (avg:    1711) ops/sec, 1.82MB/sec (avg: 1.74MB/sec),  4.44 (avg:  4.67) msec latency
[RUN #1 34%,  30 secs]  2 threads:       51818 ops,    1751 (avg:    1713) ops/sec, 1.78MB/sec (avg: 1.74MB/sec),  4.57 (avg:  4.67) msec latency
[RUN #1 35%,  31 secs]  2 threads:       53628 ops,    1795 (avg:    1715) ops/sec, 1.82MB/sec (avg: 1.74MB/sec),  4.45 (avg:  4.66) msec latency
[RUN #1 36%,  32 secs]  2 threads:       55374 ops,    1732 (avg:    1716) ops/sec, 1.76MB/sec (avg: 1.74MB/sec),  4.61 (avg:  4.66) msec latency
[RUN #1 37%,  33 secs]  2 threads:       57106 ops,    1718 (avg:    1716) ops/sec, 1.74MB/sec (avg: 1.74MB/sec),  4.65 (avg:  4.66) msec latency
[RUN #1 38%,  34 secs]  2 threads:       58878 ops,    1757 (avg:    1717) ops/sec, 1.78MB/sec (avg: 1.74MB/sec),  4.56 (avg:  4.65) msec latency
[RUN #1 39%,  35 secs]  2 threads:       60611 ops,    1719 (avg:    1717) ops/sec, 1.75MB/sec (avg: 1.74MB/sec),  4.65 (avg:  4.65) msec latency
[RUN #1 41%,  36 secs]  2 threads:       62640 ops,    1663 (avg:    1715) ops/sec, 1.69MB/sec (avg: 1.74MB/sec),  4.81 (avg:  4.66) msec latency
