[RUN #1 10%,   9 secs]  1 threads:       11389 ops,    1272 (avg:    1257) ops/sec, 1.17MB/sec (avg: 1.15MB/sec),  3.14 (avg:  3.17) msec latency
[RUN #1 11%,  10 secs]  1 threads:       12637 ops,    1242 (avg:    1255) ops/sec, 1.12MB/sec (avg: 1.15MB/sec),  3.21 (avg:  3.18) msec latency
[RUN #1 12%,  11 secs]  1 threads:       13902 ops,    1260 (avg:    1256) ops/sec, 1.14MB/sec (avg: 1.15MB/sec),  3.17 (avg:  3.18) msec latency
[RUN #1 13%,  12 secs]  1 threads:       15185 ops,    1272 (avg:    1257) ops/sec, 1.15MB/sec (avg: 1.15MB/sec),  3.14 (avg:  3.17) msec latency
[RUN #1 15%,  13 secs]  1 threads:       16438 ops,    1247 (avg:    1256) ops/sec, 1.17MB/sec (avg: 1.15MB/sec),  3.20 (avg:  3.17) msec latency
[RUN #1 16%,  14 secs]  1 threads:       17718 ops,    1274 (avg:    1258) ops/sec, 1.21MB/sec (avg: 1.15MB/sec),  3.12 (avg:  3.17) msec latency
[RUN #1 17%,  15 secs]  1 threads:       18950 ops,    1227 (avg:    1256) ops/sec, 1.14MB/sec (avg: 1.15MB/sec),  3.26 (avg:  3.18) msec latency
[RUN #1 18%,  16 secs]  1 threads:       20201 ops,    1245 (avg:    1255) ops/sec, 1.15MB/sec (avg: 1.15MB/sec),  3.20 (avg:  3.18) msec latency
[RUN #1 19%,  17 secs]  1 threads:       21454 ops,    1248 (avg:    1255) ops/sec, 1.19MB/sec (avg: 1.16MB/sec),  3.20 (avg:  3.18) msec latency
[RUN #1 20%,  18 secs]  1 threads:       22722 ops,    1262 (avg:    1255) ops/sec, 1.14MB/sec (avg: 1.16MB/sec),  3.17 (avg:  3.18) msec latency
[RUN #1 21%,  19 secs]  1 threads:       24011 ops,    1283 (avg:    1257) ops/sec, 1.20MB/sec (avg: 1.16MB/sec),  3.10 (avg:  3.17) msec latency
[RUN #1 22%,  20 secs]  1 threads:       25296 ops,    1279 (avg:    1258) ops/sec, 1.20MB/sec (avg: 1.16MB/sec),  3.12 (avg:  3.17) msec latency
[RUN #1 23%,  21 secs]  1 threads:       26564 ops,    1253 (avg:    1257) ops/sec, 1.11MB/sec (avg: 1.16MB/sec),  3.18 (avg:  3.17) msec latency
[RUN #1 25%,  22 secs]  1 threads:       27861 ops,    1286 (avg:    1259) ops/sec, 1.17MB/sec (avg: 1.16MB/sec),  3.11 (avg:  3.17) msec latency
[RUN #1 26%,  23 secs]  1 threads:       29106 ops,    1235 (avg:    1258) ops/sec, 1.10MB/sec (avg: 1.16MB/sec),  3.23 (avg:  3.17) msec latency
[RUN #1 27%,  24 secs]  1 threads:       30392 ops,    1280 (avg:    1259) ops/sec, 1.21MB/sec (avg: 1.16MB/sec),  3.12 (avg:  3.17) msec latency
[RUN #1 28%,  25 secs]  1 threads:       31654 ops,    1247 (avg:    1258) ops/sec, 1.13MB/sec (avg: 1.16MB/sec),  3.20 (avg:  3.17) msec latency
[RUN #1 29%,  26 secs]  1 threads:       32943 ops,    1278 (avg:    1259) ops/sec, 1.18MB/sec (avg: 1.16MB/sec),  3.12 (avg:  3.17) msec latency
